_id,year,mileage,brand,model,price
66a0efb0952edb440310807a,2000.0,47615.0,Honda,Fit,15566.0
66a0efb0952edb440310807b,2018.0,95283.0,Audi,A3,23697.0
66a0efb0952edb440310807c,2002.0,194288.0,Honda,Accord,11520.0
66a0efb0952edb440310807d,2002.0,189497.0,BMW,5 Series,10437.0
66a0efb0952edb440310807e,2018.0,49417.0,Ford,Focus,23859.0
66a0efb0952edb440310807f,2022.0,110709.0,Honda,3 Series,24526.0
66a0efb0952edb4403108080,2015.0,3842.0,BMW,3 Series,24133.0
66a0efb0952edb4403108081,2007.0,74873.0,BMW,3 Series,17105.0
66a0efb0952edb4403108082,2007.0,93449.0,Honda,Accord,19187.0
66a0efb0952edb4403108083,2021.0,18737.0,Audi,Accord,27526.0
66a0efb0952edb4403108084,2007.0,84883.0,Audi,A4,18017.0
66a0efb0952edb4403108085,2021.0,161674.0,Honda,Accord,22092.0
66a0efb0952edb4403108086,2003.0,143418.0,Ford,Fusion,13272.0
66a0efb0952edb4403108087,2018.0,113292.0,Honda,Civic,20048.0
66a0efb0952edb4403108088,2011.0,105891.0,BMW,X3,20271.0
66a0efb0952edb4403108089,2013.0,142803.0,Audi,A3,17520.0
66a0efb0952edb440310808a,2003.0,57497.0,Audi,Q5,16678.0
66a0efb0952edb440310808b,2014.0,87135.0,Honda,Accord,19757.0
66a0efb0952edb440310808c,2002.0,91978.0,Ford,Accord,16178.0
66a0efb0952edb440310808d,2022.0,90202.0,Toyota,Accord,25332.0
66a0efb0952edb440310808e,2021.0,25889.0,Honda,Fit,29095.0
66a0efb0952edb440310808f,2015.0,185900.0,Audi,A4,17831.0
66a0efb0952edb4403108090,2007.0,174545.0,Ford,Accord,13705.0
66a0efb0952edb4403108091,2004.0,179978.0,Toyota,Camry,11848.0
66a0efb0952edb4403108092,2021.0,122911.0,BMW,X3,24367.0
66a0efb0952edb4403108093,2009.0,182016.0,Ford,Mustang,15363.0
66a0efb0952edb4403108094,2021.0,158476.0,Audi,A3,22478.0
66a0efb0952edb4403108095,2006.0,171902.0,Audi,A3,12289.0
66a0efb0952edb4403108096,2004.0,31603.0,Ford,Focus,19322.0
66a0efb0952edb4403108097,2009.0,141345.0,Honda,Accord,15917.0
66a0efb0952edb4403108098,2019.0,39643.0,Honda,Accord,24290.0
66a0efb0952edb4403108099,2014.0,74572.0,Ford,Accord,20773.0
66a0efb0952edb440310809a,2001.0,27224.0,Audi,Q5,18100.0
66a0efb0952edb440310809b,2009.0,185356.0,Honda,Fit,12405.0
66a0efb0952edb440310809c,2008.0,124354.0,Ford,Mustang,14479.0
66a0efb0952edb440310809d,2000.0,140570.0,Toyota,Prius,10277.0
66a0efb0952edb440310809e,2009.0,132197.0,Honda,Accord,16512.0
66a0efb0952edb440310809f,2007.0,191191.0,BMW,5 Series,10525.0
66a0efb0952edb44031080a0,2015.0,42577.0,Honda,Camry,25354.0
66a0efb0952edb44031080a1,2012.0,75954.0,Honda,Accord,18883.0
66a0efb0952edb44031080a2,2009.0,94876.0,BMW,5 Series,18839.0
66a0efb0952edb44031080a3,2017.0,165963.0,Ford,Focus,18433.0
66a0efb0952edb44031080a4,2009.0,96054.0,Toyota,Camry,19187.0
66a0efb0952edb44031080a5,2016.0,64409.0,Audi,Q5,23973.0
66a0efb0952edb44031080a6,2020.0,95616.0,BMW,3 Series,22507.0
66a0efb0952edb44031080a7,2019.0,171138.0,Ford,Accord,18153.0
66a0efb0952edb44031080a8,2018.0,195171.0,Honda,Fit,15814.0
66a0efb0952edb44031080a9,2013.0,86039.0,Ford,Fusion,21503.0
66a0efb0952edb44031080aa,2007.0,64541.0,Toyota,Corolla,17110.0
66a0efb0952edb44031080ab,2014.0,106855.0,Ford,Focus,19307.0
66a0efb0952edb44031080ac,2021.0,35301.0,BMW,3 Series,28949.0
66a0efb0952edb44031080ad,2016.0,15147.0,Ford,Mustang,24305.0
66a0efb0952edb44031080ae,2003.0,94246.0,Audi,Q5,15990.0
66a0efb0952edb44031080af,2000.0,186483.0,Honda,Civic,7570.0
66a0efb0952edb44031080b0,2016.0,147093.0,Toyota,Camry,21096.0
66a0efb0952edb44031080b1,2010.0,48798.0,Audi,A3,20583.0
66a0efb0952edb44031080b2,2012.0,169807.0,Toyota,Camry,15646.0
66a0efb0952edb44031080b3,2021.0,53749.0,Honda,Accord,25385.0
66a0efb0952edb44031080b4,2019.0,15623.0,Honda,Fit,29200.0
66a0efb0952edb44031080b5,2004.0,40316.0,Audi,A3,19959.0
66a0efb0952edb44031080b6,2011.0,191514.0,BMW,3 Series,13339.0
66a0efb0952edb44031080b7,2018.0,16407.0,Toyota,Corolla,27919.0
66a0efb0952edb44031080b8,2011.0,190101.0,Toyota,Prius,12586.0
66a0efb0952edb44031080b9,2017.0,57151.0,Honda,Fit,22250.0
66a0efb0952edb44031080ba,2014.0,130426.0,Honda,Accord,17786.0
66a0efb0952edb44031080bb,2008.0,134102.0,Audi,A4,17289.0
66a0efb0952edb44031080bc,2018.0,188281.0,Audi,A4,19800.0
66a0efb0952edb44031080bd,2020.0,9344.0,Honda,Accord,28362.0
66a0efb0952edb44031080be,2016.0,23867.0,BMW,3 Series,25542.0
66a0efb0952edb44031080bf,2019.0,52252.0,Audi,A3,26951.0
66a0efb0952edb44031080c0,2020.0,183214.0,Ford,Fusion,19253.0
66a0efb0952edb44031080c1,2007.0,47119.0,Honda,Fit,19229.0
66a0efb0952edb44031080c2,2020.0,1311.0,Audi,A3,26997.0
66a0efb0952edb44031080c3,2009.0,118093.0,Honda,Accord,16827.0
66a0efb0952edb44031080c4,2019.0,196305.0,Honda,Fit,16341.0
66a0efb0952edb44031080c5,2001.0,135433.0,Toyota,Prius,13334.0
66a0efb0952edb44031080c6,2021.0,171806.0,Honda,X3,19849.0
66a0efb0952edb44031080c7,2007.0,79378.0,BMW,3 Series,18249.0
66a0efb0952edb44031080c8,2019.0,75925.0,Ford,Mustang,23482.0
66a0efb0952edb44031080c9,2018.0,197582.0,Audi,A3,17576.0
66a0efb0952edb44031080ca,2004.0,57001.0,Toyota,Prius,19434.0
66a0efb0952edb44031080cb,2013.0,43257.0,Ford,Fusion,24237.0
66a0efb0952edb44031080cc,2008.0,157314.0,Toyota,Corolla,15358.0
66a0efb0952edb44031080cd,2005.0,187780.0,Ford,Fusion,12423.0
66a0efb0952edb44031080ce,2004.0,14315.0,BMW,3 Series,21607.0
66a0efb0952edb44031080cf,2014.0,16207.0,BMW,X3,22956.0
66a0efb0952edb44031080d0,2004.0,93692.0,Audi,A3,13980.0
66a0efb0952edb44031080d1,2022.0,9058.0,Honda,Fit,28708.0
66a0efb0952edb44031080d2,2011.0,44514.0,BMW,3 Series,22031.0
66a0efb0952edb44031080d3,2013.0,83700.0,Ford,Fusion,22584.0
66a0efb0952edb44031080d4,2014.0,4325.0,Honda,Accord,24697.0
66a0efb0952edb44031080d5,2011.0,18387.0,Honda,Corolla,22873.0
66a0efb0952edb44031080d6,2014.0,195505.0,Honda,Prius,15786.0
66a0efb0952edb44031080d7,2020.0,196691.0,Honda,3 Series,17436.0
66a0efb0952edb44031080d8,2006.0,47937.0,Toyota,Corolla,19642.0
66a0efb0952edb44031080d9,2017.0,29272.0,Ford,Focus,25427.0
66a0efb0952edb44031080da,2002.0,149589.0,Ford,Focus,13260.0
66a0efb0952edb44031080db,2022.0,55774.0,Ford,Fusion,27352.0
66a0efb0952edb44031080dc,2007.0,69186.0,BMW,X3,17766.0
66a0efb0952edb44031080dd,2012.0,92431.0,BMW,3 Series,19263.0
66a0efb0952edb44031080de,2011.0,176549.0,BMW,5 Series,15227.0
66a0efb0952edb44031080df,2010.0,43234.0,Toyota,Camry,19492.0
66a0efb0952edb44031080e0,2009.0,148755.0,Toyota,Prius,16004.0
66a0efb0952edb44031080e1,2013.0,188697.0,Audi,A4,14225.0
66a0efb0952edb44031080e2,2005.0,77640.0,Toyota,Corolla,17264.0
66a0efb0952edb44031080e3,2014.0,63975.0,Ford,Mustang,21514.0
66a0efb0952edb44031080e4,2005.0,23877.0,Toyota,Camry,19622.0
66a0efb0952edb44031080e5,2009.0,130780.0,Ford,Fusion,16408.0
66a0efb0952edb44031080e6,2002.0,19384.0,BMW,5 Series,19234.0
66a0efb0952edb44031080e7,2016.0,191899.0,Toyota,Prius,17380.0
66a0efb0952edb44031080e8,2015.0,134712.0,BMW,X3,20136.0
66a0efb0952edb44031080e9,2001.0,63967.0,Honda,Civic,16189.0
66a0efb0952edb44031080ea,2022.0,57239.0,BMW,3 Series,25624.0
66a0efb0952edb44031080eb,2010.0,195148.0,Audi,A3,11850.0
66a0efb0952edb44031080ec,2022.0,49339.0,Toyota,Camry,27350.0
66a0efb0952edb44031080ed,2002.0,94699.0,Audi,A4,13694.0
66a0efb0952edb44031080ee,2004.0,164929.0,Audi,Accord,11316.0
66a0efb0952edb44031080ef,2007.0,39104.0,Toyota,Prius,18466.0
66a0efb0952edb44031080f0,2021.0,13574.0,BMW,X3,28041.0
66a0efb0952edb44031080f1,2013.0,34009.0,BMW,X3,25092.0
66a0efb0952edb44031080f2,2007.0,8796.0,Honda,Accord,19772.0
66a0efb0952edb44031080f3,2021.0,566.0,Audi,Q5,28307.0
66a0efb0952edb44031080f4,2009.0,165712.0,Ford,Mustang,12772.0
66a0efb0952edb44031080f5,2008.0,101180.0,Audi,A4,16667.0
66a0efb0952edb44031080f6,2019.0,117895.0,Ford,Mustang,23341.0
66a0efb0952edb44031080f7,2011.0,61193.0,BMW,3 Series,19596.0
66a0efb0952edb44031080f8,2002.0,199031.0,BMW,Accord,10925.0
66a0efb0952edb44031080f9,2017.0,125170.0,BMW,X3,22234.0
66a0efb0952edb44031080fa,2016.0,198795.0,Ford,Focus,14890.0
66a0efb0952edb44031080fb,2002.0,198555.0,Audi,Q5,10841.0
66a0efb0952edb44031080fc,2021.0,114505.0,Toyota,Camry,21306.0
66a0efb0952edb44031080fd,2021.0,970.0,Toyota,Camry,28129.0
66a0efb0952edb44031080fe,2004.0,125082.0,Toyota,Corolla,14688.0
66a0efb0952edb44031080ff,2004.0,192296.0,Ford,Focus,12500.0
66a0efb0952edb4403108100,2009.0,90289.0,Honda,Fit,17763.0
66a0efb0952edb4403108101,2001.0,126554.0,Toyota,Camry,13576.0
66a0efb0952edb4403108102,2014.0,192171.0,Ford,Fusion,14386.0
66a0efb0952edb4403108103,2010.0,90321.0,Honda,Civic,17397.0
66a0efb0952edb4403108104,2004.0,113728.0,Ford,Focus,16366.0
66a0efb0952edb4403108105,2009.0,67148.0,Audi,A4,18173.0
66a0efb0952edb4403108106,2011.0,53746.0,Ford,Focus,22053.0
66a0efb0952edb4403108107,2002.0,70114.0,Toyota,Camry,14868.0
66a0efb0952edb4403108108,2015.0,74532.0,Toyota,Corolla,21296.0
66a0efb0952edb4403108109,2011.0,34849.0,Honda,Civic,23382.0
66a0efb0952edb440310810a,2000.0,89125.0,Honda,Prius,12417.0
66a0efb0952edb440310810b,2021.0,29235.0,BMW,3 Series,29097.0
66a0efb0952edb440310810c,2017.0,20558.0,Ford,Fusion,27293.0
66a0efb0952edb440310810d,2011.0,95390.0,Honda,Fit,20855.0
66a0efb0952edb440310810e,2003.0,30993.0,Honda,Civic,17738.0
66a0efb0952edb440310810f,2003.0,186720.0,Honda,Accord,9741.0
66a0efb0952edb4403108110,2009.0,141009.0,Honda,Fit,16837.0
66a0efb0952edb4403108111,2002.0,80687.0,Honda,Accord,15520.0
66a0efb0952edb4403108112,2007.0,143446.0,Honda,Fit,14743.0
66a0efb0952edb4403108113,2016.0,24676.0,Ford,Focus,25608.0
66a0efb0952edb4403108114,2021.0,167677.0,Ford,Mustang,21732.0
66a0efb0952edb4403108115,2022.0,155086.0,BMW,3 Series,21940.0
66a0efb0952edb4403108116,2008.0,111311.0,Honda,Corolla,16688.0
66a0efb0952edb4403108117,2001.0,123474.0,Audi,A4,11047.0
66a0efb0952edb4403108118,2007.0,134986.0,Toyota,Camry,14514.0
66a0efb0952edb4403108119,2021.0,59142.0,Honda,Civic,25640.0
66a0efb0952edb440310811a,2014.0,185780.0,Honda,Fit,18138.0
66a0efb0952edb440310811b,2021.0,8550.0,Toyota,Accord,27983.0
66a0efb0952edb440310811c,2017.0,188963.0,BMW,5 Series,16434.0
66a0efb0952edb440310811d,2022.0,162791.0,Audi,A3,21595.0
66a0efb0952edb440310811e,2002.0,19414.0,Ford,Focus,20083.0
66a0efb0952edb440310811f,2016.0,39863.0,BMW,5 Series,22982.0
66a0efb0952edb4403108120,2012.0,21587.0,Honda,Civic,22900.0
66a0efb0952edb4403108121,2016.0,171402.0,BMW,3 Series,16591.0
66a0efb0952edb4403108122,2011.0,193471.0,Honda,Accord,16047.0
66a0efb0952edb4403108123,2004.0,100237.0,Toyota,Prius,14947.0
66a0efb0952edb4403108124,2018.0,162123.0,Honda,Fusion,18905.0
66a0efb0952edb4403108125,2017.0,115133.0,BMW,3 Series,19934.0
66a0efb0952edb4403108126,2013.0,111715.0,Toyota,Camry,21189.0
66a0efb0952edb4403108127,2010.0,100974.0,Honda,Fit,17324.0
66a0efb0952edb4403108128,2012.0,1302.0,Honda,Accord,23071.0
66a0efb0952edb4403108129,2002.0,117044.0,BMW,3 Series,14184.0
66a0efb0952edb440310812a,2003.0,39557.0,BMW,Accord,19387.0
66a0efb0952edb440310812b,2009.0,140958.0,Toyota,Corolla,15538.0
66a0efb0952edb440310812c,2018.0,107488.0,Ford,Fusion,21754.0
66a0efb0952edb440310812d,2013.0,6997.0,Audi,A3,23982.0
66a0efb0952edb440310812e,2017.0,86948.0,BMW,X3,23040.0
66a0efb0952edb440310812f,2015.0,161622.0,Toyota,Prius,19915.0
66a0efb0952edb4403108130,2007.0,110421.0,Honda,Civic,16719.0
66a0efb0952edb4403108131,2003.0,28849.0,Honda,Accord,18378.0
66a0efb0952edb4403108132,2021.0,166200.0,Ford,Focus,22469.0
66a0efb0952edb4403108133,2006.0,140338.0,BMW,3 Series,14788.0
66a0efb0952edb4403108134,2020.0,136497.0,Audi,Q5,20110.0
66a0efb0952edb4403108135,2014.0,191393.0,Toyota,Camry,17180.0
66a0efb0952edb4403108136,2015.0,188392.0,Honda,Fit,15101.0
66a0efb0952edb4403108137,2016.0,51764.0,Ford,Fusion,25486.0
66a0efb0952edb4403108138,2005.0,121940.0,Audi,A3,16732.0
66a0efb0952edb4403108139,2022.0,127199.0,Honda,Civic,24116.0
66a0efb0952edb440310813a,2009.0,88851.0,Audi,A4,20215.0
66a0efb0952edb440310813b,2009.0,90465.0,Honda,Civic,18159.0
66a0efb0952edb440310813c,2021.0,2209.0,Honda,Civic,27490.0
66a0efb0952edb440310813d,2022.0,107762.0,Toyota,Camry,25809.0
66a0efb0952edb440310813e,2008.0,114986.0,Audi,Q5,16838.0
66a0efb0952edb440310813f,2001.0,127194.0,Audi,A3,11730.0
66a0efb0952edb4403108140,2010.0,165608.0,Honda,Accord,14934.0
66a0efb0952edb4403108141,2011.0,181417.0,Honda,Civic,15770.0
66a0efb0952edb4403108142,2011.0,24068.0,Honda,Q5,23736.0
66a0efb0952edb4403108143,2014.0,127474.0,Audi,A4,17401.0
66a0efb0952edb4403108144,2015.0,111085.0,Toyota,Camry,22125.0
66a0efb0952edb4403108145,2000.0,43342.0,Ford,Mustang,15665.0
66a0efb0952edb4403108146,2014.0,55285.0,Ford,Focus,22663.0
66a0efb0952edb4403108147,2006.0,68599.0,Honda,Civic,17648.0
66a0efb0952edb4403108148,2010.0,93367.0,Honda,Accord,19940.0
66a0efb0952edb4403108149,2015.0,45787.0,Toyota,Corolla,23668.0
66a0efb0952edb440310814a,2001.0,119823.0,Audi,A3,12060.0
66a0efb0952edb440310814b,2019.0,55768.0,Ford,Fusion,26822.0
66a0efb0952edb440310814c,2009.0,149542.0,Toyota,Camry,17153.0
66a0efb0952edb440310814d,2010.0,10878.0,BMW,3 Series,21605.0
66a0efb0952edb440310814e,2001.0,74424.0,BMW,Accord,13438.0
66a0efb0952edb440310814f,2009.0,13568.0,Ford,Focus,22233.0
66a0efb0952edb4403108150,2019.0,171976.0,Audi,Q5,19771.0
66a0efb0952edb4403108151,2011.0,68254.0,Audi,A4,21561.0
66a0efb0952edb4403108152,2000.0,18059.0,Ford,Accord,16962.0
66a0efb0952edb4403108153,2003.0,25261.0,BMW,X3,19050.0
66a0efb0952edb4403108154,2016.0,95162.0,Honda,Accord,21863.0
66a0efb0952edb4403108155,2009.0,120018.0,Audi,A4,17470.0
66a0efb0952edb4403108156,2017.0,93738.0,BMW,X3,22242.0
66a0efb0952edb4403108157,2017.0,174845.0,Ford,Fusion,17458.0
66a0efb0952edb4403108158,2020.0,147175.0,BMW,X3,21316.0
66a0efb0952edb4403108159,2009.0,50597.0,Ford,Fusion,21888.0
66a0efb0952edb440310815a,2002.0,75886.0,Honda,Accord,17081.0
66a0efb0952edb440310815b,2010.0,142700.0,Audi,A3,17458.0
66a0efb0952edb440310815c,2010.0,173229.0,BMW,X3,16305.0
66a0efb0952edb440310815d,2001.0,137684.0,Honda,A4,13230.0
66a0efb0952edb440310815e,2004.0,18240.0,BMW,X3,19161.0
66a0efb0952edb440310815f,2009.0,78138.0,Ford,Mustang,18100.0
66a0efb0952edb4403108160,2000.0,50399.0,BMW,5 Series,17195.0
66a0efb0952edb4403108161,2005.0,112570.0,Toyota,Camry,16228.0
66a0efb0952edb4403108162,2019.0,102643.0,Audi,A3,23910.0
66a0efb0952edb4403108163,2012.0,10935.0,Audi,A3,21981.0
66a0efb0952edb4403108164,2022.0,172719.0,Honda,Fit,20581.0
66a0efb0952edb4403108165,2004.0,185319.0,Ford,Focus,11583.0
66a0efb0952edb4403108166,2017.0,1122.0,BMW,X3,27391.0
66a0efb0952edb4403108167,2007.0,77064.0,Honda,Fit,17530.0
66a0efb0952edb4403108168,2014.0,122489.0,Toyota,Camry,17935.0
66a0efb0952edb4403108169,2019.0,60610.0,BMW,X3,24603.0
66a0efb0952edb440310816a,2014.0,181640.0,BMW,X3,17448.0
66a0efb0952edb440310816b,2020.0,36706.0,Toyota,Corolla,27654.0
66a0efb0952edb440310816c,2012.0,104028.0,Ford,Focus,21156.0
66a0efb0952edb440310816d,2019.0,188479.0,Toyota,Camry,19513.0
66a0efb0952edb440310816e,2004.0,41003.0,Audi,A4,20267.0
66a0efb0952edb440310816f,2020.0,160743.0,Honda,Civic,20233.0
66a0efb0952edb4403108170,2015.0,16248.0,Honda,Civic,23486.0
66a0efb0952edb4403108171,2010.0,86018.0,Ford,Focus,20071.0
66a0efb0952edb4403108172,2005.0,177964.0,Toyota,Prius,14009.0
66a0efb0952edb4403108173,2018.0,149189.0,BMW,3 Series,19520.0
66a0efb0952edb4403108174,2007.0,117713.0,Audi,A3,14751.0
66a0efb0952edb4403108175,2021.0,122117.0,Audi,Q5,22842.0
66a0efb0952edb4403108176,2009.0,78837.0,Honda,Mustang,20157.0
66a0efb0952edb4403108177,2018.0,78089.0,Toyota,Prius,23780.0
66a0efb0952edb4403108178,2017.0,158548.0,Toyota,Camry,17664.0
66a0efb0952edb4403108179,2021.0,97800.0,Ford,Fusion,25179.0
66a0efb0952edb440310817a,2020.0,107162.0,BMW,X3,24954.0
66a0efb0952edb440310817b,2013.0,162708.0,Honda,Civic,16528.0
66a0efb0952edb440310817c,2014.0,173800.0,Toyota,Prius,17872.0
66a0efb0952edb440310817d,2007.0,137122.0,Ford,Fusion,14949.0
66a0efb0952edb440310817e,2009.0,115925.0,Ford,Fusion,15921.0
66a0efb0952edb440310817f,2003.0,64075.0,BMW,X3,17949.0
66a0efb0952edb4403108180,2011.0,159438.0,Audi,A4,16706.0
66a0efb0952edb4403108181,2013.0,52434.0,Honda,Civic,21407.0
66a0efb0952edb4403108182,2008.0,10736.0,Ford,Mustang,23550.0
66a0efb0952edb4403108183,2002.0,115874.0,BMW,X3,13837.0
66a0efb0952edb4403108184,2008.0,47941.0,Audi,A4,20788.0
66a0efb0952edb4403108185,2022.0,121135.0,Honda,Civic,24222.0
66a0efb0952edb4403108186,2005.0,171950.0,Audi,A4,11109.0
66a0efb0952edb4403108187,2003.0,162988.0,Ford,Fusion,12957.0
66a0efb0952edb4403108188,2021.0,80567.0,BMW,Accord,25292.0
66a0efb0952edb4403108189,2016.0,11832.0,Toyota,Prius,24561.0
66a0efb0952edb440310818a,2022.0,15055.0,Honda,Civic,29954.0
66a0efb0952edb440310818b,2003.0,168625.0,Ford,Mustang,13362.0
66a0efb0952edb440310818c,2020.0,150136.0,BMW,3 Series,19856.0
66a0efb0952edb440310818d,2008.0,50092.0,Toyota,Prius,20141.0
66a0efb0952edb440310818e,2014.0,174669.0,Honda,Civic,15321.0
66a0efb0952edb440310818f,2002.0,127845.0,Honda,Civic,14411.0
66a0efb0952edb4403108190,2000.0,76489.0,Ford,Mustang,15648.0
66a0efb0952edb4403108191,2003.0,99121.0,Ford,Focus,14307.0
66a0efb0952edb4403108192,2004.0,114684.0,BMW,3 Series,14681.0
66a0efb0952edb4403108193,2007.0,92048.0,BMW,X3,18215.0
66a0efb0952edb4403108194,2012.0,195648.0,Audi,Q5,14340.0
66a0efb0952edb4403108195,2019.0,99120.0,Audi,A3,22666.0
66a0efb0952edb4403108196,2017.0,162913.0,BMW,3 Series,19389.0
66a0efb0952edb4403108197,2009.0,185143.0,BMW,X3,11903.0
66a0efb0952edb4403108198,2018.0,158595.0,Honda,Fit,20122.0
66a0efb0952edb4403108199,2019.0,181039.0,Ford,Mustang,20300.0
66a0efb0952edb440310819a,2000.0,112407.0,BMW,5 Series,13258.0
66a0efb0952edb440310819b,2011.0,194721.0,BMW,X3,15391.0
66a0efb0952edb440310819c,2003.0,111571.0,Audi,Q5,15147.0
66a0efb0952edb440310819d,2005.0,58378.0,Honda,Accord,16588.0
66a0efb0952edb440310819e,2017.0,74516.0,Honda,A3,21734.0
66a0efb0952edb440310819f,2018.0,165006.0,BMW,X3,17621.0
66a0efb0952edb44031081a0,2003.0,98791.0,Toyota,Camry,15723.0
66a0efb0952edb44031081a1,2001.0,114913.0,Honda,Accord,13579.0
66a0efb0952edb44031081a2,2007.0,22226.0,Honda,Corolla,20386.0
66a0efb0952edb44031081a3,2011.0,125893.0,Ford,Mustang,19611.0
66a0efb0952edb44031081a4,2010.0,115108.0,Audi,A4,16807.0
66a0efb0952edb44031081a5,2016.0,25864.0,BMW,5 Series,23370.0
66a0efb0952edb44031081a6,2005.0,64290.0,Toyota,Prius,17051.0
66a0efb0952edb44031081a7,2022.0,198745.0,Audi,A4,19853.0
66a0efb0952edb44031081a8,2010.0,31915.0,Toyota,Corolla,23015.0
66a0efb0952edb44031081a9,2012.0,81479.0,Ford,Fusion,18709.0
66a0efb0952edb44031081aa,2006.0,176073.0,Honda,Civic,12290.0
66a0efb0952edb44031081ab,2005.0,115354.0,Honda,Fit,14864.0
66a0efb0952edb44031081ac,2014.0,33202.0,BMW,3 Series,23508.0
66a0efb0952edb44031081ad,2011.0,150218.0,Honda,Accord,18072.0
66a0efb0952edb44031081ae,2005.0,155221.0,BMW,5 Series,13372.0
66a0efb0952edb44031081af,2021.0,136931.0,Audi,A3,23261.0
66a0efb0952edb44031081b0,2013.0,15986.0,Honda,Accord,24825.0
66a0efb0952edb44031081b1,2016.0,101845.0,Ford,Accord,21920.0
66a0efb0952edb44031081b2,2003.0,168324.0,Ford,Mustang,9592.0
66a0efb0952edb44031081b3,2013.0,51761.0,Audi,Q5,22847.0
66a0efb0952edb44031081b4,2016.0,4148.0,Ford,Mustang,27346.0
66a0efb0952edb44031081b5,2005.0,49894.0,Toyota,Corolla,18542.0
66a0efb0952edb44031081b6,2002.0,165824.0,Toyota,Prius,12828.0
66a0efb0952edb44031081b7,2003.0,70888.0,Toyota,Corolla,16587.0
66a0efb0952edb44031081b8,2003.0,90234.0,Honda,Fit,15115.0
66a0efb0952edb44031081b9,2001.0,122801.0,Toyota,Accord,11640.0
66a0efb0952edb44031081ba,2016.0,175475.0,Audi,A4,18706.0
66a0efb0952edb44031081bb,2017.0,15323.0,Ford,Mustang,26556.0
66a0efb0952edb44031081bc,2008.0,17236.0,Ford,Fusion,22025.0
66a0efb0952edb44031081bd,2002.0,25833.0,Toyota,Corolla,17581.0
66a0efb0952edb44031081be,2019.0,3057.0,Honda,Fit,27200.0
66a0efb0952edb44031081bf,2018.0,89303.0,Ford,Mustang,21807.0
66a0efb0952edb44031081c0,2007.0,117116.0,Ford,Focus,16596.0
66a0efb0952edb44031081c1,2015.0,5426.0,Honda,Accord,26770.0
66a0efb0952edb44031081c2,2017.0,144390.0,Audi,A3,17866.0
66a0efb0952edb44031081c3,2013.0,50166.0,Ford,Focus,22162.0
66a0efb0952edb44031081c4,2004.0,25603.0,BMW,3 Series,19553.0
66a0efb0952edb44031081c5,2012.0,131830.0,Audi,Q5,19588.0
66a0efb0952edb44031081c6,2011.0,32750.0,Ford,Fusion,22622.0
66a0efb0952edb44031081c7,2001.0,39161.0,Audi,A4,17084.0
66a0efb0952edb44031081c8,2001.0,101339.0,Honda,Fit,12420.0
66a0efb0952edb44031081c9,2014.0,167382.0,Audi,A3,18793.0
66a0efb0952edb44031081ca,2005.0,84715.0,Ford,Focus,15334.0
66a0efb0952edb44031081cb,2004.0,187373.0,Toyota,Camry,11506.0
66a0efb0952edb44031081cc,2012.0,170245.0,Ford,Focus,14485.0
66a0efb0952edb44031081cd,2015.0,72691.0,Ford,Fusion,20645.0
66a0efb0952edb44031081ce,2011.0,88897.0,Ford,Focus,20078.0
66a0efb0952edb44031081cf,2003.0,110902.0,Ford,Focus,12586.0
66a0efb0952edb44031081d0,2020.0,17884.0,Honda,Fit,27320.0
66a0efb0952edb44031081d1,2008.0,17394.0,Honda,Fit,21718.0
66a0efb0952edb44031081d2,2004.0,124173.0,Toyota,Corolla,15198.0
66a0efb0952edb44031081d3,2016.0,91995.0,Honda,Accord,21749.0
66a0efb0952edb44031081d4,2018.0,74093.0,Honda,Civic,25697.0
66a0efb0952edb44031081d5,2015.0,128577.0,Audi,A3,17818.0
66a0efb0952edb44031081d6,2004.0,70268.0,Toyota,Camry,18175.0
66a0efb0952edb44031081d7,2017.0,145458.0,Honda,Fit,19395.0
66a0efb0952edb44031081d8,2004.0,162570.0,BMW,3 Series,10593.0
66a0efb0952edb44031081d9,2002.0,19248.0,BMW,3 Series,18295.0
66a0efb0952edb44031081da,2009.0,162297.0,Ford,Focus,13974.0
66a0efb0952edb44031081db,2005.0,65748.0,Honda,Accord,16709.0
66a0efb0952edb44031081dc,2007.0,151130.0,Honda,Fit,12445.0
66a0efb0952edb44031081dd,2019.0,149322.0,Toyota,Prius,19654.0
66a0efb0952edb44031081de,2017.0,50252.0,Honda,5 Series,23331.0
66a0efb0952edb44031081df,2001.0,174665.0,BMW,X3,9445.0
66a0efb0952edb44031081e0,2021.0,62971.0,Audi,Accord,26152.0
66a0efb0952edb44031081e1,2009.0,186540.0,Toyota,Camry,12770.0
66a0efb0952edb44031081e2,2014.0,144450.0,BMW,5 Series,18685.0
66a0efb0952edb44031081e3,2011.0,4906.0,Honda,Civic,22338.0
66a0efb0952edb44031081e4,2007.0,198092.0,Toyota,Prius,11348.0
66a0efb0952edb44031081e5,2012.0,14810.0,Audi,Q5,22016.0
66a0efb0952edb44031081e6,2012.0,95133.0,BMW,3 Series,21531.0
66a0efb0952edb44031081e7,2021.0,57142.0,Honda,Accord,27086.0
66a0efb0952edb44031081e8,2006.0,47909.0,Honda,Accord,20613.0
66a0efb0952edb44031081e9,2003.0,39772.0,Ford,Fusion,18126.0
66a0efb0952edb44031081ea,2015.0,111557.0,Audi,A4,18802.0
66a0efb0952edb44031081eb,2006.0,15868.0,BMW,3 Series,20667.0
66a0efb0952edb44031081ec,2021.0,84232.0,Honda,Fit,23330.0
